"","EcoregionName","Scenario","Time","EcoregionIndex","NumSites","AGB","SRR","Min_rate","Fungi","GF","Lichen","Aesthetic","Recreation","Fungi_val","Replicate","Carbon_flux","Nitrogen_flux","Timber"
"7636"," eco22","Scenario 4",62,17,695,241.869333333333,4.40864710130567,18.0223409819215,2.26402520104675,12.0944135914366,32.9078533269155,0.834197460159207,4.1014996252522,4.08498321568621,2,1.55100000000003,0.200000000000008,758.62167943353
"7637"," eco22","Scenario 4",63,17,695,243.676666666667,4.41290402678726,17.9565727053707,2.26931700627861,12.0203435446778,32.9740811945334,0.838403126093669,4.10556421014394,4.0950642744663,2,1.58399999999999,0.19999999999997,759.049712701673
"7638"," eco22","Scenario 4",64,17,695,245.496333333333,4.4171916672243,17.8902385791927,2.27462344379146,11.9461317699451,33.0405348141487,0.842653135681721,4.10964788697191,4.10517215361505,2,1.60733333333332,0.266666666666652,759.454515839521
"7639"," eco22","Scenario 4",65,17,695,247.328666666667,4.42151222955362,17.8232265538177,2.27992715280863,11.8719664656364,33.1068544463369,0.846971076195403,4.11374372329181,4.11527116289555,2,1.62566666666669,0.266666666666652,759.840170953899
"7640"," eco22","Scenario 4",66,17,695,249.188,4.42589797305731,17.7551205224163,2.28528945770054,11.7970471011483,33.1739562635182,0.851366067755782,4.11789200150466,4.12547919599642,2,1.65633333333329,0.30000000000003,760.203559733107
"7641"," eco22","Scenario 4",67,17,695,251.062666666667,4.43032226008481,17.6862858882133,2.29066534526609,11.7219720060703,33.2411933390486,0.855824367244056,4.12206192481193,4.13570858419206,2,1.67966666666668,0.299999999999955,760.546859623425
"7642"," eco22","Scenario 4",68,17,695,252.939666666667,4.4347549753857,17.6171602652217,2.29601024604856,11.6473354677856,33.3079403976836,0.860324673186065,4.12622149353156,4.14587306405525,2,1.69233333333333,0.333333333333409,760.879562211714
"7643"," eco22","Scenario 4",69,17,695,254.853,4.43927583997774,17.5465317961073,2.30142837054905,11.5717051110135,33.375556839425,0.864939118561487,4.13044911258456,4.15617079183939,2,1.72166666666669,0.366666666666598,761.189957507648
"7644"," eco22","Scenario 4",7,17,695,139.436333333333,4.1671858977062,21.7635021230569,1.9666114884116,16.4167775381374,29.4732003920582,0.581342402351714,3.87333988899001,3.54035466040578,2,-6.8403333333333,1.66666666666667,588.055710396858
"7645"," eco22","Scenario 4",70,17,695,256.771666666667,4.44381202891164,17.4755151174853,2.30682648485077,11.496372641801,33.4428459984141,0.869599078654411,4.13467398566816,4.16642292706262,2,1.73766666666664,0.36666666666675,761.498407165588
